"","id","rank","workers","company","url","state_l","state_s","city","metro","growth","revenue","industry","yrs_on_list"
"4693",3202,4693,118,"NMR Consulting","nmr-consulting","Virginia","VA","Chantilly","Washington DC",52,26115196,"IT Services",6
"4694",22604,4694,18,"ADMET","admet","Massachusetts","MA","Norwood","Boston",52,5075000,"Manufacturing",3
"4695",19414,4695,6,"Independent Catalyst","independent-catalyst","Pennsylvania","PA","Pittsburgh","Pittsburgh PA",52,7879658,"IT Services",4
"4696",4104,4696,34,"Fulfillment Strategies International","fulfillment-strategies-international","Georgia","GA","Austell","Atlanta",52,7187406,"Logistics & Transportation",6
"4697",18112,4697,67,"LifeSpan","lifespan","Massachusetts","MA","Newton","Boston",52,8655365,"Environmental Services",5
"4698",22617,4698,131,"Air Force One","air-force-one","Ohio","OH","Dublin","Columbus OH",52,23030081,"Construction",3
"4699",3568,4699,33,"Anisa International","anisa-international","Georgia","GA","Atlanta","Atlanta",52,29650000,"Manufacturing",4
"4700",1571,4700,254,"Liberty Power","liberty-power","Florida","FL","Fort Lauderdale","Miami",52,795319576,"Energy",5
"4701",18713,4701,1308,"Ogletree Deakins","ogletree-deakins","South Carolina","SC","Greenville","Greenville-Mauldin-Easley SC",52,3.47e+08,"Business Products & Services",5
"4702",4698,4702,70,"The Lloyd Group","the-lloyd-group","New York","NY","New York","New York City",52,11471000,"IT Services",8
"4703",1843,4703,123,"Elastec","elastec","Illinois","IL","Carmi","",52,23593889,"Manufacturing",7
"4704",773,4704,18,"ClickMail Marketing","clickmail-marketing","California","CA","San Mateo","San Francisco",52,4593693,"Advertising & Marketing",5
"4705",25937,4705,68,"Phoenix Group of Virginia","phoenix-group-of-virginia","Virginia","VA","Chesapeake","Virginia Beach-Norfolk-Newport News VA-NC",52,9586628,"Government Services",1
"4706",26380,4706,125,"Springfield Music","springfield-music","Missouri","MO","Springfield","Springfield MO",52,5832613,"Retail",1
"4707",22353,4707,160,"Tempest Telecom Solutions","tempest-telecom-solutions","California","CA","Santa Barbara","Santa Barbara-Santa Maria-Goleta CA",52,57453530,"Telecommunications",3
"4708",18044,4708,200,"Stemtech International","stemtech-international","Florida","FL","Pembroke Pines","Miami",51,62696000,"Consumer Products & Services",3
"4709",22160,4709,53,"FirstPerson","firstperson","Indiana","IN","Indianapolis","Indianapolis IN",51,8085377,"Insurance",3
"4710",26611,4710,780,"Yodlee","yodlee","California","CA","Redwood City","San Francisco",51,70160000,"Financial Services",1
"4711",18799,4711,20,"AVEYOU Beauty Boutique","aveyou-beauty-boutique","New Jersey","NJ","Belmar","New York City",51,4325199,"Retail",5
"4712",25907,4712,119,"Matrix New World Engineering","matrix-new-world-engineering","New Jersey","NJ","Florham Park","New York City",51,22022000,"Environmental Services",1
"4713",18903,4713,133,"Marlin Network","marlin-network","Missouri","MO","Springfield","Springfield MO",51,13334016,"Advertising & Marketing",5
"4714",25943,4714,38,"Shea Writing & Training Solutions","shea-writing-training-solutions","Texas","TX","Houston","Houston",51,4187122,"Business Products & Services",1
"4715",24840,4715,53,"AudiTec Solutions","auditec-solutions","Arizona","AZ","Gilbert","Phoenix",51,4068000,"Financial Services",1
"4716",18570,4716,210,"SOAProjects","soaprojects","California","CA","Mountain View","San Jose",51,15483970,"Financial Services",5
"4717",17574,4717,28,"Savvy Rest","savvy-rest","Virginia","VA","Charlottesville","Charlottesville VA",51,6319989,"Manufacturing",5
"4718",24329,4718,6,"DynamiCard Plastic Postcards","dynamicard-plastic-postcards","California","CA","Escondido","San Diego",51,4560379,"Advertising & Marketing",2
"4719",22181,4719,183,"BlueWater Technologies Group","bluewater-technologies-group","Michigan","MI","Southfield","Detroit",51,69007546,"Business Products & Services",3
"4720",4832,4720,34,"Spindustry Digital","spindustry-digital","Iowa","IA","Des Moines","Des Moines-West Des Moines IA",51,4741954,"Advertising & Marketing",4
"4721",17942,4721,43,"Three Deep Marketing","three-deep-marketing","Minnesota","MN","St. Paul","Minneapolis",51,6802714,"Advertising & Marketing",5
"4722",21951,4722,105,"Discovia","discovia","California","CA","San Francisco","San Francisco",51,20176631,"Software",3
"4723",25006,4723,10,"Morrison Insurance Services","morrison-insurance-services","California","CA","Carlsbad","San Diego",51,2127148,"Insurance",1
"4724",25238,4724,135,"Law Offices of James Scott Farrin","law-offices-of-james-scott-farrin","North Carolina","NC","Durham","Durham NC",51,28429527,"Consumer Products & Services",1
"4725",19531,4725,42,"Metova","metova","Tennessee","TN","Franklin","Nashville",51,4252000,"Software",4
"4726",18919,4726,390,"Blair Companies","blair-companies","Pennsylvania","PA","Altoona","Altoona PA",51,68360000,"Manufacturing",3
"4727",24531,4727,65,"Resource Management","resource-management","Utah","UT","Salt Lake City","Salt Lake City",51,378607667,"Human Resources",2
"4728",19770,4728,160,"Equian","equian","Indiana","IN","Indianapolis","Indianapolis IN",51,52504000,"Health",4
"4729",18250,4729,75,"Butler/Till","butlertill","New York","NY","Rochester","Rochester NY",51,8894590,"Advertising & Marketing",4
"4730",2926,4730,1956,"Icon Information Consultants","icon-information-consultants","Texas","TX","Houston","Houston",51,189536095,"IT Services",8
"4731",25405,4731,105,"Signature Technology Group","signature-technology-group","Arizona","AZ","Phoenix","Phoenix",51,17862793,"IT Services",1
"4732",19499,4732,31,"Cosemi Technologies","cosemi-technologies","California","CA","Irvine","Los Angeles",51,5907664,"Telecommunications",3
"4733",20700,4733,162,"MicroPact","micropact","Virginia","VA","Herndon","Washington DC",51,20347494,"Software",10
"4734",26615,4734,39,"Point-of-Rental Systems","point-of-rental-systems","Texas","TX","Grand Prairie","Dallas",51,6802255,"Software",1
"4735",4067,4735,2495,"First Hospitality Group","first-hospitality-group","Illinois","IL","Rosemont","Chicago",51,268239275,"Travel & Hospitality",8
"4736",4097,4736,80,"Natural Way","natural-way","Michigan","MI","Lake Orion","Detroit",51,7185767,"Consumer Products & Services",7
"4737",131,4737,82,"Genesis Today","genesis-today","Texas","TX","Austin","Austin",51,60174319,"Food & Beverage",7
"4738",4363,4738,132,"Journal Multimedia","journal-multimedia","Pennsylvania","PA","Harrisburg","Harrisburg-Carlisle PA",51,20155000,"Media",7
"4739",25497,4739,110,"HotelPlanner.com","hotelplannercom","Florida","FL","West Palm Beach","Miami",51,17249250,"Travel & Hospitality",1
"4740",24263,4740,132,"Pinnacle Exhibits","pinnacle-exhibits","Oregon","OR","Hillsboro","Portland OR",51,27440609,"Advertising & Marketing",2
"4741",26034,4741,30,"Match-Up Promotions","match-up-promotions","Florida","FL","Longwood","Orlando FL",50,15648450,"Advertising & Marketing",1
"4742",20777,4742,17,"Dr. Shrink","dr-shrink","Michigan","MI","Manistee","",50,20196931,"Business Products & Services",4
"4743",3191,4743,55,"XeteX","xetex","Minnesota","MN","Minneapolis","Minneapolis",50,11404033,"Manufacturing",6
"4744",4540,4744,60,"Sullivan","sullivan","New York","NY","New York","New York City",50,9774517,"Advertising & Marketing",5
"4745",23836,4745,32,"American Finance Solutions","american-finance-solutions","California","CA","Anaheim","Los Angeles",50,5871832,"Financial Services",2
"4746",25381,4746,110,"The Sam Tell Companies","the-sam-tell-companies","New York","NY","Farmingdale","New York City",50,53062753,"Food & Beverage",1
"4747",6043,4747,240,"Etransmedia Technology","etransmedia-technology","New York","NY","Troy","Albany-Schenectady-Troy NY",50,25576160,"Health",8
"4748",2266,4748,22,"Network9","network9","Ohio","OH","Plain City","Columbus OH",50,5078307,"Telecommunications",5
"4749",8484,4749,13,"Artime Group","artime-group","California","CA","Pasadena","Los Angeles",50,2744597,"Advertising & Marketing",2
"4750",3493,4750,52,"Instrumart","instrumart","Vermont","VT","South Burlington","Burlington-South Burlington VT",50,32818439,"Business Products & Services",6
"4751",1310,4751,42,"National Trade Supply","national-trade-supply","Indiana","IN","Greenwood","Indianapolis IN",50,38058095,"Retail",7
"4752",18135,4752,0,"Blue Star Partners","blue-star-partners","Illinois","IL","Chicago","Chicago",50,4151560,"Business Products & Services",4
"4753",2664,4753,32,"Fleet Feet","fleet-feet","North Carolina","NC","Carrboro","Durham NC",50,7058585,"Retail",8
"4754",26352,4754,58,"STS International (Berkeley Springs WV)","sts-international-berkeley-springs-wv","West Virginia","WV","Berkeley Springs","Hagerstown-Martinsburg MD-WV",50,15026647,"Government Services",1
"4755",864,4755,48,"Arc Aspicio","arc-aspicio","Virginia","VA","Arlington","Washington DC",50,11563595,"Government Services",6
"4756",25377,4756,43,"USA Financial","usa-financial","Michigan","MI","Ada","Grand Rapids-Wyoming MI",50,24878617,"Financial Services",1
"4757",26345,4757,125,"Badger Alloys","badger-alloys","Wisconsin","WI","Milwaukee","Milwaukee-Waukesha-West Allis WI",50,21624732,"Manufacturing",1
"4758",25406,4758,23,"Resource Development Associates","resource-development-associates","California","CA","Oakland","San Francisco",50,2387794,"Business Products & Services",1
"4759",962,4759,33,"HUB Technical Services","hub-technical-services","Massachusetts","MA","South Easton","Providence-New Bedford-Fall River RI-MA",50,19207056,"IT Services",4
"4760",17727,4760,955,"Focus Financial Partners","focus-financial-partners","New York","NY","New York","New York City",50,268935000,"Financial Services",3
"4761",6846,4761,518,"ProTrans","protrans","Indiana","IN","Indianapolis","Indianapolis IN",50,210669279,"Logistics & Transportation",4
"4762",18248,4762,43,"Momentum","momentum","Pennsylvania","PA","Camp Hill","Harrisburg-Carlisle PA",50,8959205,"Government Services",4
"4763",20543,4763,45,"Peachtree Tents & Events","peachtree-tents-events","Georgia","GA","Atlanta","Atlanta",50,4514146,"Consumer Products & Services",4
"4764",19754,4764,88,"Telesphere","telesphere","Arizona","AZ","Scottsdale","Phoenix",50,32096888,"Telecommunications",4
"4765",4366,4765,89,"Cell Business Equipment","cell-business-equipment","California","CA","Irvine","Los Angeles",50,25191343,"Business Products & Services",7
"4766",25825,4766,43,"Commercial Design Systems","commercial-design-systems","Oregon","OR","Sherwood","Portland OR",50,7461445,"Business Products & Services",1
"4767",568,4767,124,"GANTECH","gantech","Maryland","MD","Columbia","Baltimore",50,25992408,"IT Services",6
"4768",24833,4768,23,"GDI Technology","gdi-technology","Florida","FL","Miami","Miami",50,7570399,"Telecommunications",1
"4769",24547,4769,2198,"Squire Sanders","squire-sanders","Ohio","OH","Cleveland","Cleveland",50,775500000,"Business Products & Services",3
"4770",2524,4770,115,"ProTranslating","protranslating","Florida","FL","Coral Gables","Miami",50,20014601,"Business Products & Services",5
"4771",25226,4771,50,"Money Concepts Capital","money-concepts-capital","Florida","FL","Palm Beach Gardens","Miami",50,58162800,"Financial Services",1
"4772",7271,4772,28,"ONLC Training Centers","onlc-training-centers","Delaware","DE","Wilmington","Philadelphia",50,19193147,"Education",7
"4773",24501,4773,390,"Norris Automotive Group","norris-automotive-group","Maryland","MD","Baltimore","Baltimore",50,252109426,"Retail",2
"4774",3079,4774,238,"Overture Partners","overture-partners","Massachusetts","MA","Newton","Boston",50,30981000,"IT Services",7
"4775",4808,4775,439,"Planes Companies","planes-companies","Ohio","OH","West Chester","Cincinnati",49,134158901,"Logistics & Transportation",3
"4776",7316,4776,39,"American Christmas","american-christmas","New York","NY","Mount Vernon","New York City",49,10700581,"Business Products & Services",2
"4777",612,4777,650,"Neudesic","neudesic","California","CA","Irvine","Los Angeles",49,80389351,"IT Services",8
"4778",20911,4778,120,"Micro Strategies","micro-strategies","New Jersey","NJ","Denville","New York City",49,96275397,"Computer Hardware",4
"4779",3345,4779,75,"Transfinder","transfinder","New York","NY","Schenectady","Albany-Schenectady-Troy NY",49,8596503,"Software",8
"4780",25244,4780,3400,"The Greene Group","the-greene-group","North Carolina","NC","Davidson","Charlotte",49,30730436,"Human Resources",1
"4781",17963,4781,75,"Long Term Solutions","long-term-solutions","Massachusetts","MA","Natick","Boston",49,11882598,"Health",4
"4782",19295,4782,19,"AgentMarketing.com","agentmarketingcom","California","CA","Aliso Viejo","Los Angeles",49,4907867,"Real Estate",4
"4783",23972,4783,60,"Infutor Data Solutions","infutor-data-solutions","Illinois","IL","Plainfield","Chicago",49,17174743,"Advertising & Marketing",2
"4784",3995,4784,80,"Computer Aided Technology","computer-aided-technology","Illinois","IL","Buffalo Grove","Chicago",49,26206481,"Business Products & Services",7
"4785",17753,4785,60,"Boundless Network","boundless-network","Texas","TX","Austin","Austin",49,56809722,"Business Products & Services",5
"4786",20646,4786,13,"Chicago Oakbrook Financial Group","chicago-oakbrook-financial-group","Illinois","IL","Oak Brook","Chicago",49,3307032,"Financial Services",4
"4787",11627,4787,160,"NewAgeSys","newagesys","New Jersey","NJ","Princeton Junction","Trenton-Ewing NJ",49,15139328,"IT Services",7
"4788",25215,4788,48,"X-Ray Visions","x-ray-visions","Virginia","VA","Springfield","Washington DC",49,15193000,"Health",1
"4789",18413,4789,150,"ThomasARTS","thomasarts","Utah","UT","Farmington","Ogden-Clearfield UT",49,17012433,"Advertising & Marketing",5
"4790",23263,4790,102,"Xchange Software","xchange-software","New Jersey","NJ","Iselin","New York City",49,2548202,"IT Services",2
"4791",25412,4791,17,"Higher Ed Growth","higher-ed-growth","Arizona","AZ","Tempe","Phoenix",49,8021079,"Education",1
"4792",24258,4792,338,"Blackstone Security","blackstone-security","Arizona","AZ","Phoenix","Phoenix",49,7398460,"Security",2
"4793",25638,4793,21,"PMA","pma","California","CA","Cerritos","Los Angeles",49,8686000,"Advertising & Marketing",1
"4794",24230,4794,40,"Demand Solutions Group","demand-solutions-group","California","CA","Campbell","San Jose",49,7027066,"IT Services",2
"4795",18429,4795,102,"Entisys Solutions","entisys-solutions","California","CA","Concord","San Francisco",49,70557829,"IT Services",5
"4796",26406,4796,4500,"ePerformax Contact Centers & BPO","eperformax-contact-centers-bpo","Tennessee","TN","Thompson's Station","Columbia TN",49,59734737,"Human Resources",1
"4797",11472,4797,14,"Afterburner","afterburner","Georgia","GA","Atlanta","Atlanta",49,5294010,"Human Resources",4
"4798",24065,4798,109,"Willow Bend Mortgage Company","willow-bend-mortgage-company","Texas","TX","Plano","Dallas",49,19125692,"Real Estate",2
"4799",22036,4799,20,"Alexander Technology Group","alexander-technology-group","New Hampshire","NH","Bedford","Manchester-Nashua NH",49,9834010,"IT Services",3
"4800",10095,4800,39,"Chassis Plans","chassis-plans","California","CA","San Diego","San Diego",49,11591648,"Computer Hardware",5
"4801",22180,4801,104,"Akcelerant Software","akcelerant-software","Pennsylvania","PA","Malvern","Philadelphia",49,15667060,"Financial Services",3
"4802",18579,4802,104,"Kobie Marketing","kobie-marketing","Florida","FL","St. Petersburg","Tampa",49,20068185,"Advertising & Marketing",5
"4803",22246,4803,307,"Frontage Laboratories","frontage-laboratories","Pennsylvania","PA","Exton","Philadelphia",49,35836000,"Health",2
"4804",20097,4804,125,"Veracity Networks","veracity-networks","Utah","UT","Draper","Salt Lake City",49,33893464,"Telecommunications",4
"4805",18702,4805,65,"rEvolution","revolution","Illinois","IL","Chicago","Chicago",49,24770000,"Advertising & Marketing",5
